CMDLINE /Users/cconlon/anaconda3/bin/python3.7 2_Process_WRDS_Data.py
MEM 10372.007812 1593110091.8499
MEM 10372.007812 1593110091.9531
MEM 10372.007812 1593110092.0583
MEM 10372.007812 1593110092.1596
MEM 10372.007812 1593110092.2642
MEM 10372.007812 1593110092.3646
MEM 10372.007812 1593110092.4698
MEM 10372.007812 1593110092.5732
MEM 10372.007812 1593110092.6747
MEM 10372.007812 1593110092.7799
MEM 10372.007812 1593110092.8803
MEM 10372.007812 1593110092.9828
MEM 10372.007812 1593110093.0856
MEM 10372.007812 1593110093.1876
MEM 10372.007812 1593110093.2907
MEM 10372.007812 1593110093.3959
MEM 10372.007812 1593110093.4970
MEM 10372.007812 1593110093.6007
MEM 10372.007812 1593110093.7059
MEM 10372.007812 1593110093.8104
MEM 10372.007812 1593110093.9156
MEM 10372.007812 1593110094.0208
MEM 10372.007812 1593110094.1234
MEM 10372.007812 1593110094.2286
MEM 10372.007812 1593110094.3338
MEM 10372.007812 1593110094.4389
MEM 10372.007812 1593110094.5441
MEM 10372.007812 1593110094.6489
MEM 10372.007812 1593110094.7537
MEM 10372.007812 1593110094.8575
MEM 10372.007812 1593110094.9587
MEM 10372.007812 1593110095.0613
MEM 10372.007812 1593110095.1616
MEM 10372.007812 1593110095.2619
MEM 10372.007812 1593110095.3654
MEM 10372.007812 1593110095.4706
MEM 10372.007812 1593110095.5743
MEM 10372.007812 1593110095.6752
MEM 10372.007812 1593110095.7792
MEM 10372.007812 1593110095.8844
MEM 10372.007812 1593110095.9896
MEM 10372.046875 1593110096.0926
MEM 10372.046875 1593110096.1978
MEM 10372.046875 1593110096.3014
MEM 10372.046875 1593110096.4056
MEM 10372.046875 1593110096.5064
MEM 10430.144531 1593110096.6094
MEM 10668.722656 1593110096.7119
MEM 10914.972656 1593110096.8171
MEM 11147.382812 1593110096.9217
MEM 11391.023438 1593110097.0249
MEM 11533.203125 1593110097.1292
MEM 11569.492188 1593110097.2323
MEM 11569.492188 1593110097.3334
MEM 11763.906250 1593110097.4386
MEM 11859.781250 1593110097.5423
MEM 11859.781250 1593110097.6435
MEM 11859.781250 1593110097.7487
MEM 11985.894531 1593110097.8539
MEM 12150.070312 1593110097.9585
MEM 12150.070312 1593110098.0611
MEM 12150.070312 1593110098.1663
MEM 12150.070312 1593110098.2715
MEM 12150.070312 1593110098.3726
MEM 12285.515625 1593110098.4757
MEM 12440.359375 1593110098.5763
MEM 12440.359375 1593110098.6770
MEM 12440.359375 1593110098.7791
MEM 12590.238281 1593110098.8844
MEM 12730.648438 1593110098.9881
MEM 12730.648438 1593110099.0883
MEM 12730.648438 1593110099.1923
MEM 12730.648438 1593110099.2966
MEM 12916.582031 1593110099.4003
MEM 13107.734375 1593110099.5056
MEM 13290.570312 1593110099.6073
MEM 13475.929688 1593110099.7091
MEM 13601.511719 1593110099.8143
MEM 13752.593750 1593110099.9180
MEM 13966.738281 1593110100.0183
MEM 14182.085938 1593110100.1235
MEM 14182.085938 1593110100.2287
MEM 14182.085938 1593110100.3290
MEM 14243.953125 1593110100.4299
MEM 14452.121094 1593110100.5338
MEM 14658.125000 1593110100.6389
MEM 14850.742188 1593110100.7426
MEM 15042.730469 1593110100.8441
MEM 15227.796875 1593110100.9443
MEM 15428.863281 1593110101.0495
MEM 15630.976562 1593110101.1547
MEM 15633.523438 1593110101.2594
MEM 15671.171875 1593110101.3597
MEM 15923.183594 1593110101.4609
MEM 16055.726562 1593110101.5617
MEM 16290.589844 1593110101.6621
MEM 16504.386719 1593110101.7664
MEM 16504.386719 1593110101.8708
MEM 16628.367188 1593110101.9758
MEM 16794.675781 1593110102.0799
MEM 16830.968750 1593110102.1852
MEM 16939.183594 1593110102.2874
MEM 16939.835938 1593110102.3927
MEM 17090.687500 1593110102.4948
MEM 17333.027344 1593110102.5959
MEM 17582.015625 1593110102.7008
MEM 17827.417969 1593110102.8017
MEM 18082.851562 1593110102.9069
MEM 18334.949219 1593110103.0121
MEM 18585.269531 1593110103.1173
MEM 18820.878906 1593110103.2203
MEM 19061.894531 1593110103.3224
MEM 18622.132812 1593110103.4276
MEM 18298.558594 1593110103.5325
MEM 18550.679688 1593110103.6377
MEM 18789.882812 1593110103.7385
MEM 19038.031250 1593110103.8437
MEM 19262.304688 1593110103.9441
MEM 19504.550781 1593110104.0493
MEM 19735.160156 1593110104.1496
MEM 19976.156250 1593110104.2548
MEM 20205.183594 1593110104.3550
MEM 20441.000000 1593110104.4553
MEM 20687.804688 1593110104.5575
MEM 20937.707031 1593110104.6619
MEM 21179.707031 1593110104.7625
MEM 21420.734375 1593110104.8637
MEM 21661.042969 1593110104.9674
MEM 21887.820312 1593110105.0679
MEM 22117.812500 1593110105.1690
MEM 22353.230469 1593110105.2717
MEM 22584.558594 1593110105.3741
MEM 22105.578125 1593110105.4772
MEM 20423.281250 1593110105.5775
MEM 20503.851562 1593110105.6823
MEM 20744.503906 1593110105.7833
MEM 20986.117188 1593110105.8883
MEM 21233.187500 1593110105.9914
MEM 21481.585938 1593110106.0966
MEM 21069.136719 1593110106.1968
MEM 21252.070312 1593110106.3004
MEM 21442.519531 1593110106.4044
MEM 21633.800781 1593110106.5053
MEM 21832.531250 1593110106.6105
MEM 22022.250000 1593110106.7107
MEM 22210.175781 1593110106.8109
MEM 22385.398438 1593110106.9114
MEM 22568.972656 1593110107.0123
MEM 22757.363281 1593110107.1145
MEM 22944.308594 1593110107.2183
MEM 23133.492188 1593110107.3215
MEM 23318.324219 1593110107.4222
MEM 23326.152344 1593110107.5223
MEM 23326.152344 1593110107.6261
MEM 20757.003906 1593110107.7276
MEM 20713.566406 1593110107.8284
MEM 19262.128906 1593110107.9336
MEM 19262.128906 1593110108.0347
MEM 18682.144531 1593110108.1357
MEM 18760.699219 1593110108.2394
MEM 18958.253906 1593110108.3423
MEM 19170.324219 1593110108.4476
MEM 19372.343750 1593110108.5528
MEM 19572.257812 1593110108.6580
MEM 19789.496094 1593110108.7621
MEM 20004.316406 1593110108.8631
MEM 20208.875000 1593110108.9635
MEM 20417.253906 1593110109.0641
MEM 20628.210938 1593110109.1688
MEM 20843.515625 1593110109.2740
MEM 21050.222656 1593110109.3757
MEM 21253.597656 1593110109.4789
MEM 21404.464844 1593110109.5841
MEM 21461.492188 1593110109.6844
MEM 21672.718750 1593110109.7861
MEM 21879.921875 1593110109.8897
MEM 22103.140625 1593110109.9949
MEM 22319.503906 1593110110.0969
MEM 22530.269531 1593110110.1978
MEM 22750.054688 1593110110.3030
MEM 22765.628906 1593110110.4053
MEM 22765.628906 1593110110.5086
MEM 22765.628906 1593110110.6124
MEM 22765.640625 1593110110.7139
MEM 23044.039062 1593110110.8191
MEM 23293.695312 1593110110.9244
MEM 23512.816406 1593110111.0295
MEM 23716.660156 1593110111.1297
MEM 23925.707031 1593110111.2311
MEM 24126.792969 1593110111.3313
MEM 24126.792969 1593110111.4365
MEM 24126.792969 1593110111.5417
MEM 24126.792969 1593110111.6470
MEM 24309.363281 1593110111.7495
MEM 24554.933594 1593110111.8498
MEM 24804.234375 1593110111.9513
MEM 25073.996094 1593110112.0565
MEM 25324.906250 1593110112.1617
MEM 25569.148438 1593110112.2632
MEM 25807.820312 1593110112.3638
MEM 26045.273438 1593110112.4669
MEM 26292.019531 1593110112.5674
MEM 26395.394531 1593110112.6690
MEM 26247.691406 1593110112.7693
MEM 23634.519531 1593110112.8720
MEM 22765.632812 1593110112.9772
MEM 22765.632812 1593110113.0799
MEM 21092.484375 1593110113.1840
MEM 18219.613281 1593110113.2892
MEM 16183.355469 1593110113.3921
MEM 15134.511719 1593110113.4959
MEM 14826.246094 1593110113.5969
MEM 14826.246094 1593110113.6975
MEM 14826.246094 1593110113.7986
MEM 14826.246094 1593110113.9038
MEM 14921.191406 1593110114.0043
MEM 15165.511719 1593110114.1095
MEM 15396.980469 1593110114.2098
MEM 15639.316406 1593110114.3140
MEM 15875.664062 1593110114.4158
MEM 16118.382812 1593110114.5209
MEM 16187.406250 1593110114.6250
MEM 16187.406250 1593110114.7276
MEM 16187.406250 1593110114.8281
MEM 16187.406250 1593110114.9333
MEM 16187.410156 1593110115.0385
MEM 16187.410156 1593110115.1425
MEM 16187.410156 1593110115.2478
MEM 16187.410156 1593110115.3530
MEM 16187.410156 1593110115.4582
MEM 16187.410156 1593110115.5610
MEM 16187.410156 1593110115.6623
MEM 16187.410156 1593110115.7648
MEM 16187.410156 1593110115.8668
MEM 16187.410156 1593110115.9703
MEM 16187.410156 1593110116.0755
MEM 16187.410156 1593110116.1758
MEM 16187.410156 1593110116.2809
MEM 16187.410156 1593110116.3861
MEM 16187.410156 1593110116.4896
MEM 16187.410156 1593110116.5948
MEM 16187.410156 1593110116.7000
MEM 16364.687500 1593110116.8014
MEM 16574.070312 1593110116.9017
MEM 16641.132812 1593110117.0069
MEM 16676.691406 1593110117.1072
MEM 16910.261719 1593110117.2125
MEM 17134.132812 1593110117.3148
MEM 17357.191406 1593110117.4201
MEM 17583.511719 1593110117.5235
MEM 17813.945312 1593110117.6285
MEM 18002.292969 1593110117.7337
MEM 18002.292969 1593110117.8362
MEM 18002.292969 1593110117.9414
MEM 18002.292969 1593110118.0466
MEM 16641.132812 1593110118.1484
MEM 16641.132812 1593110118.2536
MEM 16641.132812 1593110118.3548
MEM 16641.132812 1593110118.4590
MEM 16641.132812 1593110118.5642
MEM 16641.132812 1593110118.6694
MEM 16641.132812 1593110118.7735
MEM 16641.132812 1593110118.8774
MEM 16641.132812 1593110118.9802
MEM 16641.132812 1593110119.0812
MEM 16641.132812 1593110119.1821
MEM 16641.132812 1593110119.2873
MEM 16641.132812 1593110119.3922
MEM 16641.132812 1593110119.4963
MEM 16641.132812 1593110119.6015
MEM 16641.132812 1593110119.7056
MEM 16641.132812 1593110119.8095
MEM 16641.132812 1593110119.9126
MEM 16641.132812 1593110120.0147
MEM 16641.132812 1593110120.1199
MEM 16641.132812 1593110120.2251
MEM 16708.652344 1593110120.3304
MEM 16846.929688 1593110120.4330
MEM 16868.000000 1593110120.5337
MEM 16868.000000 1593110120.6389
MEM 16868.000000 1593110120.7419
MEM 17034.937500 1593110120.8471
MEM 17255.687500 1593110120.9523
MEM 17476.804688 1593110121.0576
MEM 17676.816406 1593110121.1591
MEM 17859.054688 1593110121.2598
MEM 18064.003906 1593110121.3633
MEM 18261.003906 1593110121.4645
MEM 18342.593750 1593110121.5697
MEM 18342.593750 1593110121.6731
MEM 18342.593750 1593110121.7765
MEM 18342.593750 1593110121.8815
MEM 18342.593750 1593110121.9827
MEM 18342.593750 1593110122.0879
MEM 18342.593750 1593110122.1885
MEM 16981.433594 1593110122.2937
MEM 17005.621094 1593110122.3941
MEM 17261.816406 1593110122.4959
MEM 17511.187500 1593110122.5970
MEM 17753.378906 1593110122.6995
MEM 17994.816406 1593110122.7999
MEM 18235.199219 1593110122.9015
MEM 18458.738281 1593110123.0057
MEM 18682.097656 1593110123.1070
MEM 17957.222656 1593110123.2122
MEM 18205.417969 1593110123.3174
MEM 18453.339844 1593110123.4220
MEM 18670.093750 1593110123.5222
MEM 18890.195312 1593110123.6238
MEM 19107.046875 1593110123.7257
MEM 19346.085938 1593110123.8309
MEM 19604.160156 1593110123.9360
MEM 19857.730469 1593110124.0389
MEM 20105.714844 1593110124.1410
MEM 20352.941406 1593110124.2434
MEM 20591.230469 1593110124.3446
MEM 20823.308594 1593110124.4461
MEM 21061.531250 1593110124.5471
MEM 21300.097656 1593110124.6484
MEM 21207.242188 1593110124.7496
MEM 19703.753906 1593110124.8509
MEM 18807.753906 1593110124.9519
MEM 18342.593750 1593110125.0531
MEM 18342.593750 1593110125.1544
MEM 18342.593750 1593110125.2588
MEM 18342.593750 1593110125.3639
MEM 18588.089844 1593110125.4641
MEM 18848.835938 1593110125.5671
MEM 19101.136719 1593110125.6675
MEM 19361.562500 1593110125.7712
MEM 19602.957031 1593110125.8746
MEM 19834.578125 1593110125.9761
MEM 20067.562500 1593110126.0771
MEM 20157.472656 1593110126.1779
MEM 17435.156250 1593110126.2796
MEM 17435.156250 1593110126.3810
MEM 17520.273438 1593110126.4823
MEM 17761.265625 1593110126.5859
MEM 18008.492188 1593110126.6911
MEM 18232.570312 1593110126.7949
MEM 18446.414062 1593110126.8954
MEM 18663.085938 1593110126.9996
MEM 18891.265625 1593110127.1009
MEM 19125.140625 1593110127.2013
MEM 19320.910156 1593110127.3021
MEM 19560.289062 1593110127.4024
MEM 19788.484375 1593110127.5055
MEM 20024.117188 1593110127.6057
MEM 20260.843750 1593110127.7075
MEM 20500.339844 1593110127.8096
MEM 20740.042969 1593110127.9105
MEM 20975.046875 1593110128.0116
MEM 21208.996094 1593110128.1133
MEM 21442.222656 1593110128.2142
MEM 19700.957031 1593110128.3158
MEM 17662.015625 1593110128.4172
MEM 17662.015625 1593110128.5179
MEM 17662.015625 1593110128.6184
MEM 17662.015625 1593110128.7209
MEM 17662.015625 1593110128.8221
MEM 17662.015625 1593110128.9234
MEM 17662.015625 1593110129.0285
MEM 17662.015625 1593110129.1294
MEM 17662.015625 1593110129.2296
MEM 17662.015625 1593110129.3345
MEM 17662.015625 1593110129.4354
MEM 17674.015625 1593110129.5370
MEM 17674.015625 1593110129.6398
MEM 17722.015625 1593110129.7445
MEM 17719.570312 1593110129.8452
MEM 17722.015625 1593110129.9504
MEM 17722.015625 1593110130.0531
MEM 17722.015625 1593110130.1554
MEM 17613.113281 1593110130.2606
MEM 17720.148438 1593110130.3621
MEM 17722.015625 1593110130.4630
MEM 17722.015625 1593110130.5655
MEM 17722.015625 1593110130.6668
MEM 17914.015625 1593110130.7671
MEM 17914.015625 1593110130.8723
MEM 17914.015625 1593110130.9766
MEM 17914.015625 1593110131.0797
MEM 17656.437500 1593110131.1834
MEM 17756.968750 1593110131.2853
MEM 17847.632812 1593110131.3868
MEM 17910.445312 1593110131.4872
MEM 17914.015625 1593110131.5888
MEM 17914.015625 1593110131.6909
MEM 17914.015625 1593110131.7931
MEM 17914.015625 1593110131.8960
MEM 17914.015625 1593110131.9964
MEM 17914.015625 1593110132.1012
MEM 17914.015625 1593110132.2042
MEM 17914.015625 1593110132.3092
MEM 17914.015625 1593110132.4098
MEM 17914.015625 1593110132.5109
MEM 17914.015625 1593110132.6134
MEM 17914.015625 1593110132.7146
MEM 17914.015625 1593110132.8152
MEM 17914.015625 1593110132.9164
MEM 17914.015625 1593110133.0184
MEM 17914.015625 1593110133.1187
MEM 17914.015625 1593110133.2193
MEM 17914.015625 1593110133.3203
MEM 17919.839844 1593110133.4222
MEM 18075.042969 1593110133.5227
MEM 18235.742188 1593110133.6272
MEM 18392.085938 1593110133.7324
MEM 18537.835938 1593110133.8346
MEM 18678.050781 1593110133.9398
MEM 18799.195312 1593110134.0421
MEM 18893.507812 1593110134.1423
MEM 18933.988281 1593110134.2449
MEM 18937.921875 1593110134.3459
MEM 18938.015625 1593110134.4472
MEM 18938.015625 1593110134.5484
MEM 18938.015625 1593110134.6536
MEM 18938.015625 1593110134.7539
MEM 18938.015625 1593110134.8590
MEM 18938.015625 1593110134.9641
MEM 18938.015625 1593110135.0684
MEM 18938.015625 1593110135.1718
MEM 18938.015625 1593110135.2754
MEM 18938.015625 1593110135.3807
MEM 18938.015625 1593110135.4844
MEM 18942.015625 1593110135.5896
MEM 18942.015625 1593110135.6948
MEM 18942.015625 1593110135.7971
MEM 18942.015625 1593110135.9023
MEM 18942.015625 1593110136.0075
MEM 18942.015625 1593110136.1085
MEM 18942.015625 1593110136.2117
MEM 18942.015625 1593110136.3134
MEM 18942.015625 1593110136.4148
MEM 18942.015625 1593110136.5171
MEM 18942.015625 1593110136.6184
MEM 18942.015625 1593110136.7198
MEM 18942.015625 1593110136.8209
MEM 18942.015625 1593110136.9222
MEM 18942.015625 1593110137.0234
MEM 18942.015625 1593110137.1246
MEM 18942.015625 1593110137.2259
MEM 18942.015625 1593110137.3271
MEM 18942.015625 1593110137.4288
MEM 18942.015625 1593110137.5298
MEM 18942.015625 1593110137.6309
MEM 18942.015625 1593110137.7322
MEM 18942.015625 1593110137.8334
MEM 18942.015625 1593110137.9347
MEM 18942.015625 1593110138.0372
MEM 18942.015625 1593110138.1422
MEM 18942.015625 1593110138.2442
MEM 18942.015625 1593110138.3489
MEM 18942.015625 1593110138.4510
MEM 18942.015625 1593110138.5521
MEM 18942.015625 1593110138.6547
MEM 18942.015625 1593110138.7562
MEM 18942.015625 1593110138.8572
MEM 18942.015625 1593110138.9584
MEM 18942.015625 1593110139.0593
MEM 18942.015625 1593110139.1597
MEM 18957.437500 1593110139.2638
MEM 19104.296875 1593110139.3643
MEM 19104.308594 1593110139.4695
MEM 19104.308594 1593110139.5720
MEM 19104.308594 1593110139.6762
MEM 19104.308594 1593110139.7798
MEM 19104.308594 1593110139.8805
MEM 19104.308594 1593110139.9822
MEM 19104.308594 1593110140.0837
MEM 19104.308594 1593110140.1848
MEM 19104.308594 1593110140.2901
MEM 19296.300781 1593110140.3953
MEM 19519.136719 1593110140.4975
MEM 19750.613281 1593110140.5977
MEM 19989.417969 1593110140.6998
MEM 20187.390625 1593110140.8001
MEM 20413.867188 1593110140.9053
MEM 20606.738281 1593110141.0070
MEM 20801.082031 1593110141.1074
MEM 21026.738281 1593110141.2086
MEM 21261.031250 1593110141.3098
MEM 21473.765625 1593110141.4110
MEM 21717.730469 1593110141.5122
MEM 21952.625000 1593110141.6135
MEM 22179.746094 1593110141.7147
MEM 22426.179688 1593110141.8192
MEM 22666.468750 1593110141.9209
MEM 22913.222656 1593110142.0248
MEM 23154.675781 1593110142.1280
MEM 23389.796875 1593110142.2310
MEM 23600.984375 1593110142.3312
MEM 21372.910156 1593110142.4322
MEM 19331.171875 1593110142.5345
MEM 19331.171875 1593110142.6387
MEM 19331.171875 1593110142.7390
MEM 19331.171875 1593110142.8402
MEM 19373.761719 1593110142.9410
MEM 19623.707031 1593110143.0420
MEM 19867.281250 1593110143.1425
MEM 20128.003906 1593110143.2448
MEM 20353.230469 1593110143.3458
MEM 20580.968750 1593110143.4461
MEM 20804.011719 1593110143.5479
MEM 20919.191406 1593110143.6491
MEM 20919.191406 1593110143.7494
MEM 20919.191406 1593110143.8512
MEM 20919.191406 1593110143.9523
MEM 20919.191406 1593110144.0536
MEM 20919.191406 1593110144.1550
MEM 20919.191406 1593110144.2572
MEM 20919.191406 1593110144.3585
MEM 20919.191406 1593110144.4599
MEM 20919.191406 1593110144.5602
MEM 20919.191406 1593110144.6606
MEM 20919.191406 1593110144.7649
MEM 20919.191406 1593110144.8663
MEM 20919.191406 1593110144.9715
MEM 20919.191406 1593110145.0738
MEM 20919.191406 1593110145.1765
MEM 20919.191406 1593110145.2788
MEM 20919.191406 1593110145.3802
MEM 20919.191406 1593110145.4827
MEM 20919.191406 1593110145.5859
MEM 20851.347656 1593110145.6862
MEM 20919.128906 1593110145.7873
MEM 20919.191406 1593110145.8876
MEM 20919.191406 1593110145.9890
MEM 20919.191406 1593110146.0908
MEM 20779.835938 1593110146.1913
MEM 20897.800781 1593110146.2958
MEM 20919.191406 1593110146.3995
MEM 20919.191406 1593110146.5006
MEM 20919.191406 1593110146.6008
MEM 20919.191406 1593110146.7011
MEM 20919.191406 1593110146.8021
MEM 20919.191406 1593110146.9027
MEM 20919.191406 1593110147.0029
MEM 20699.363281 1593110147.1036
MEM 20791.511719 1593110147.2048
MEM 20876.687500 1593110147.3061
MEM 20918.753906 1593110147.4074
MEM 20919.191406 1593110147.5079
MEM 20919.191406 1593110147.6087
MEM 20919.191406 1593110147.7103
MEM 20919.191406 1593110147.8123
MEM 20919.191406 1593110147.9136
MEM 20919.191406 1593110148.0164
MEM 20919.191406 1593110148.1168
MEM 20919.191406 1593110148.2173
MEM 20919.191406 1593110148.3183
MEM 20919.191406 1593110148.4227
MEM 20919.191406 1593110148.5256
MEM 20919.191406 1593110148.6307
MEM 20919.191406 1593110148.7310
MEM 20919.191406 1593110148.8323
MEM 20919.191406 1593110148.9362
MEM 20919.191406 1593110149.0365
MEM 20919.191406 1593110149.1389
MEM 20919.191406 1593110149.2422
MEM 20919.191406 1593110149.3443
MEM 20919.191406 1593110149.4471
MEM 20919.191406 1593110149.5505
MEM 20349.656250 1593110149.6512
MEM 20407.406250 1593110149.7545
MEM 20483.917969 1593110149.8557
MEM 20574.433594 1593110149.9587
MEM 20669.257812 1593110150.0591
MEM 20762.234375 1593110150.1633
MEM 20847.507812 1593110150.2669
MEM 20905.191406 1593110150.3676
MEM 20918.800781 1593110150.4683
MEM 20919.191406 1593110150.5735
MEM 20919.191406 1593110150.6751
MEM 20919.191406 1593110150.7795
MEM 20919.191406 1593110150.8797
MEM 20919.191406 1593110150.9842
MEM 20919.191406 1593110151.0862
MEM 20919.191406 1593110151.1886
MEM 20919.191406 1593110151.2893
MEM 20919.191406 1593110151.3945
MEM 20919.191406 1593110151.4998
MEM 20919.191406 1593110151.6050
MEM 20535.191406 1593110151.7093
MEM 19364.562500 1593110151.8145
MEM 19364.562500 1593110151.9197
MEM 19414.648438 1593110152.0249
MEM 19448.039062 1593110152.1301
MEM 19498.125000 1593110152.2353
MEM 19543.515625 1593110152.3402
MEM 19566.476562 1593110152.4454
MEM 19566.621094 1593110152.5506
MEM 19554.566406 1593110152.6527
MEM 19550.566406 1593110152.7579
MEM 19560.824219 1593110152.8606
MEM 19560.851562 1593110152.9613
MEM 19560.851562 1593110153.0644
MEM 19567.109375 1593110153.1696
MEM 19585.917969 1593110153.2749
MEM 19585.917969 1593110153.3786
MEM 19585.917969 1593110153.4797
MEM 19581.917969 1593110153.5818
MEM 19599.949219 1593110153.6870
MEM 19599.996094 1593110153.7922
MEM 19599.996094 1593110153.8925
MEM 19599.996094 1593110153.9953
MEM 19780.441406 1593110154.0967
MEM 20002.472656 1593110154.1984
MEM 20244.371094 1593110154.3036
MEM 20470.328125 1593110154.4040
MEM 20687.058594 1593110154.5054
MEM 20915.222656 1593110154.6102
MEM 21146.019531 1593110154.7151
MEM 21368.683594 1593110154.8191
MEM 21585.855469 1593110154.9198
MEM 21701.656250 1593110155.0237
MEM 21701.656250 1593110155.1239
MEM 21701.656250 1593110155.2271
MEM 21701.656250 1593110155.3323
MEM 21701.656250 1593110155.4375
MEM 21701.656250 1593110155.5412
MEM 21701.656250 1593110155.6459
MEM 21766.187500 1593110155.7503
MEM 22026.023438 1593110155.8529
MEM 22292.164062 1593110155.9574
MEM 22541.816406 1593110156.0577
MEM 22778.425781 1593110156.1580
MEM 23021.363281 1593110156.2590
MEM 23172.816406 1593110156.3625
MEM 21508.816406 1593110156.4630
MEM 21071.164062 1593110156.5648
MEM 21071.164062 1593110156.6650
MEM 21071.164062 1593110156.7674
MEM 21071.167969 1593110156.8687
MEM 21071.167969 1593110156.9692
MEM 21102.859375 1593110157.0714
MEM 21118.574219 1593110157.1764
MEM 21118.617188 1593110157.2816
MEM 21139.898438 1593110157.3843
MEM 21139.988281 1593110157.4854
MEM 21139.988281 1593110157.5859
MEM 21139.988281 1593110157.6871
MEM 21139.988281 1593110157.7875
MEM 21346.882812 1593110157.8918
MEM 21578.351562 1593110157.9923
MEM 21818.730469 1593110158.0946
MEM 22041.207031 1593110158.1951
MEM 22242.007812 1593110158.2964
MEM 22445.226562 1593110158.4009
MEM 22649.003906 1593110158.5013
MEM 22687.105469 1593110158.6016
MEM 22926.625000 1593110158.7039
MEM 23087.781250 1593110158.8068
MEM 23087.781250 1593110158.9088
MEM 23315.433594 1593110159.0140
MEM 23545.046875 1593110159.1146
MEM 23791.628906 1593110159.2199
MEM 24014.667969 1593110159.3202
MEM 24240.609375 1593110159.4211
MEM 24469.000000 1593110159.5222
MEM 24659.386719 1593110159.6229
MEM 24887.187500 1593110159.7262
MEM 25035.574219 1593110159.8274
MEM 25207.574219 1593110159.9318
MEM 25435.191406 1593110160.0329
MEM 25665.250000 1593110160.1374
MEM 25888.171875 1593110160.2376
MEM 26113.820312 1593110160.3380
MEM 26343.531250 1593110160.4420
MEM 26570.152344 1593110160.5464
MEM 26784.101562 1593110160.6469
MEM 26983.367188 1593110160.7503
MEM 27175.101562 1593110160.8514
MEM 27383.187500 1593110160.9532
MEM 27416.210938 1593110161.0534
MEM 26008.210938 1593110161.1579
MEM 25901.261719 1593110161.2621
MEM 24130.312500 1593110161.3629
MEM 22915.152344 1593110161.4660
MEM 22915.152344 1593110161.5712
MEM 20646.554688 1593110161.6715
MEM 20646.730469 1593110161.7765
MEM 20646.730469 1593110161.8792
MEM 20646.730469 1593110161.9805
MEM 20646.730469 1593110162.0843
MEM 20646.730469 1593110162.1885
MEM 20646.730469 1593110162.2917
MEM 20646.730469 1593110162.3966
MEM 20646.730469 1593110162.4996
MEM 20646.730469 1593110162.6045
MEM 20646.730469 1593110162.7071
MEM 20646.730469 1593110162.8099
MEM 20646.730469 1593110162.9146
MEM 20646.730469 1593110163.0188
MEM 20646.730469 1593110163.1225
MEM 20646.730469 1593110163.2252
MEM 20646.730469 1593110163.3262
MEM 20646.730469 1593110163.4276
MEM 20646.730469 1593110163.5294
MEM 20646.730469 1593110163.6298
MEM 20646.730469 1593110163.7300
MEM 20646.730469 1593110163.8309
MEM 20646.730469 1593110163.9330
MEM 20646.730469 1593110164.0341
MEM 20646.730469 1593110164.1365
MEM 20646.730469 1593110164.2383
MEM 20646.730469 1593110164.3388
MEM 20767.566406 1593110164.4439
MEM 20975.660156 1593110164.5488
MEM 21182.382812 1593110164.6529
MEM 21388.121094 1593110164.7573
MEM 21592.398438 1593110164.8609
MEM 21797.253906 1593110164.9636
MEM 22000.601562 1593110165.0654
MEM 22161.679688 1593110165.1701
MEM 22161.683594 1593110165.2743
MEM 22331.605469 1593110165.3795
MEM 22578.074219 1593110165.4803
MEM 22837.859375 1593110165.5855
MEM 23090.628906 1593110165.6888
MEM 23342.328125 1593110165.7918
MEM 23584.019531 1593110165.8928
MEM 23819.332031 1593110165.9931
MEM 24068.957031 1593110166.0984
MEM 24311.777344 1593110166.2009
MEM 24547.691406 1593110166.3030
MEM 24780.062500 1593110166.4050
MEM 25021.781250 1593110166.5082
MEM 25263.585938 1593110166.6093
MEM 25498.121094 1593110166.7105
MEM 25726.761719 1593110166.8107
MEM 25952.027344 1593110166.9138
MEM 24829.261719 1593110167.0151
MEM 24109.472656 1593110167.1204
MEM 22594.523438 1593110167.2229
MEM 22594.523438 1593110167.3267
MEM 22594.523438 1593110167.4290
MEM 22698.378906 1593110167.5317
MEM 22932.429688 1593110167.6367
MEM 23163.785156 1593110167.7394
MEM 23390.957031 1593110167.8445
MEM 23598.972656 1593110167.9449
MEM 23803.726562 1593110168.0461
MEM 24009.179688 1593110168.1480
MEM 24222.035156 1593110168.2530
MEM 24431.054688 1593110168.3582
MEM 24530.621094 1593110168.4629
MEM 24530.621094 1593110168.5648
MEM 24530.621094 1593110168.6700
MEM 24530.621094 1593110168.7730
MEM 24530.621094 1593110168.8775
MEM 24530.621094 1593110168.9797
MEM 24530.621094 1593110169.0847
MEM 24530.621094 1593110169.1859
MEM 24779.523438 1593110169.2894
MEM 25048.121094 1593110169.3930
MEM 25303.257812 1593110169.4939
MEM 25562.003906 1593110169.5954
MEM 25834.214844 1593110169.6985
MEM 26036.476562 1593110169.8006
MEM 24100.378906 1593110169.9029
MEM 24100.382812 1593110170.0048
MEM 24100.414062 1593110170.1085
MEM 24100.414062 1593110170.2102
MEM 24100.414062 1593110170.3127
MEM 24165.984375 1593110170.4130
MEM 24411.339844 1593110170.5139
MEM 24664.902344 1593110170.6190
MEM 24918.980469 1593110170.7242
MEM 25173.128906 1593110170.8294
MEM 25407.285156 1593110170.9307
MEM 25609.277344 1593110171.0359
MEM 24201.277344 1593110171.1397
MEM 22155.632812 1593110171.2448
MEM 22155.632812 1593110171.3490
